"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","gt_setpoint_mw","gt_mode","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","bess_setpoint_mw","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","compute_load_mw","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","grid_import_metered_mw","islanded","balance_residual_mw","binding_constraint","forecast_mw","step_event","scenario_id","rng_seed","source"
"25.9",132.56,11391.1,540.89,156.5729,"ramping",119.8952,0.599,43.3,72.0825,-13.592,1480.5,34.0492,89.512,54.9,26.37,268.536,8.338,4698.3,4.15,286.5044,268.536,17.9684,49.0737,1.6756,0,-0.0,"ramp_limit",242.034,1,"demo_v2",605338760,"synthetic_generator"
"26.0",132.58,11435.6,540.78,179.6352,"ramping",119.5655,0.599,42.6,72.0825,4.055,1479.3,48.6624,94.116,55.2,26.37,282.348,8.341,4833.5,4.06,300.8079,282.348,18.4599,46.1115,3.766,0,0.0,"ramp_limit",254.829,0,"demo_v2",605338760,"synthetic_generator"
"26.1",132.56,11384.0,540.79,110.6281,"ramping",119.8902,0.599,42.9,72.0825,-3.646,1479.7,-23.1131,70.648,55.5,26.37,211.944,8.341,4116.2,4.18,229.3371,211.944,17.3931,-18.3205,2.7257,0,-0.0,"ramp_limit",250.021,0,"demo_v2",605338760,"synthetic_generator"
"26.2",132.54,11469.6,540.77,96.5381,"ramping",118.9558,0.599,43.3,72.0827,-12.553,1479.7,-35.065,66.209,55.3,26.4,198.627,8.341,3993.3,4.03,216.4308,198.627,17.8038,-21.4299,1.6539,0,0.0,"ramp_limit",247.973,0,"demo_v2",605338760,"synthetic_generator"
"26.3",132.52,11432.5,540.83,88.335,"ramping",120.5693,0.599,43.1,72.083,-20.198,1481.2,-39.5231,65.381,55.3,26.37,196.143,8.341,3974.5,4.15,213.5662,196.143,17.4232,-18.2572,0.5508,0,-0.0,"ramp_limit",255.604,0,"demo_v2",605338760,"synthetic_generator"
"26.4",132.5,11350.8,540.8,81.2794,"ramping",119.2579,0.599,43.4,72.0833,-25.345,1477.9,-38.3544,65.218,55.4,26.41,195.654,8.34,3964.4,4.06,213.4035,195.654,17.7495,-11.9424,-0.0872,0,-0.0,"ramp_limit",249.156,0,"demo_v2",605338760,"synthetic_generator"
"26.5",132.48,11378.1,540.79,90.942,"ramping",119.2161,0.599,43.1,72.0837,-29.013,1478.6,-38.2839,65.185,55.5,26.39,195.555,8.34,3965.5,4.04,213.4122,195.555,17.8572,-8.2038,-0.6035,0,0.0,"ramp_limit",250.112,0,"demo_v2",605338760,"synthetic_generator"
"26.6",132.5,11414.9,540.8,169.6485,"ramping",119.9478,0.599,42.5,72.0839,-11.01,1479.4,34.4971,89.507,54.8,26.37,268.521,8.343,4677.9,4.1,286.9449,268.521,18.4239,46.9418,1.7134,0,-0.0,"ramp_limit",249.219,1,"demo_v2",605338760,"synthetic_generator"
"26.7",132.52,11387.1,540.81,180.7527,"ramping",119.6581,0.599,42.7,72.0838,5.936,1479.8,48.7702,94.116,55.1,26.4,282.348,8.345,4826.7,4.11,300.9483,282.348,18.6003,44.3389,3.7812,0,0.0,"ramp_limit",258.765,0,"demo_v2",605338760,"synthetic_generator"
"26.8",132.5,11412.3,540.74,109.9583,"ramping",119.6064,0.599,42.9,72.0838,-2.055,1480.0,-22.2542,70.649,55.3,26.39,211.947,8.346,4123.2,4.12,229.8522,211.947,17.9052,-19.0499,2.8632,0,0.0,"ramp_limit",251.663,0,"demo_v2",605338760,"synthetic_generator"
"26.9",132.48,11421.6,540.8,93.4432,"ramping",120.1178,0.599,43.4,72.084,-11.709,1480.0,-36.1106,66.235,55.1,26.35,198.705,8.345,3995.4,4.13,216.4872,198.705,17.7822,-23.3192,1.5571,0,-0.0,"ramp_limit",260.682,0,"demo_v2",605338760,"synthetic_generator"
"27.0",132.46,11367.0,540.83,90.8231,"ramping",119.7584,0.599,42.5,72.0843,-19.217,1479.0,-38.1968,65.357,55.2,26.38,196.071,8.345,3957.0,4.08,214.0216,196.071,17.9506,-17.9097,0.562,0,-0.0,"ramp_limit",234.0,0,"demo_v2",605338760,"synthetic_generator"
"27.1",132.44,11401.2,540.91,95.7094,"ramping",119.5597,0.599,42.7,72.0846,-24.772,1478.6,-38.8122,65.178,55.3,26.41,195.534,8.345,3957.9,4.18,213.1875,195.534,17.6535,-12.9742,-0.2961,0,0.0,"ramp_limit",243.459,0,"demo_v2",605338760,"synthetic_generator"
"27.2",132.42,11373.0,540.86,92.8312,"ramping",120.2572,0.599,43.3,72.085,-28.945,1480.1,-39.4954,65.137,55.2,26.38,195.411,8.345,3939.2,4.15,213.1818,195.411,17.7708,-9.4845,-0.5248,0,0.0,"ramp_limit",248.015,0,"demo_v2",605338760,"synthetic_generator"
"27.3",132.4,11390.7,540.86,91.6873,"ramping",120.2581,0.599,43.2,72.0855,-31.907,1480.7,-39.3914,65.137,55.2,26.41,195.411,8.345,3953.7,4.14,213.2667,195.411,17.8557,-6.418,-0.7635,0,0.0,"ramp_limit",255.38,0,"demo_v2",605338760,"synthetic_generator"
"27.4",132.38,11340.1,540.87,96.4874,"ramping",119.0643,0.599,43.1,72.0859,-33.672,1478.6,-38.1342,65.137,55.0,26.34,195.411,8.344,3960.1,4.14,213.3101,195.411,17.8991,-3.3956,-0.8634,0,0.0,"ramp_limit",253.766,0,"demo_v2",605338760,"synthetic_generator"
"27.5",132.4,11412.9,540.83,163.1711,"ramping",119.6926,0.599,43.0,72.0861,-14.103,1481.0,35.3613,89.466,55.1,26.37,268.398,8.347,4678.4,4.03,287.4539,268.398,19.0559,50.9016,1.5318,0,-0.0,"ramp_limit",250.992,1,"demo_v2",605338760,"synthetic_generator"
"27.6",132.42,11371.7,540.86,180.4205,"ramping",120.0906,0.599,43.0,72.0861,3.724,1481.1,48.7857,94.062,54.9,26.4,282.186,8.349,4812.9,4.07,301.2963,282.186,19.1103,46.5682,3.6365,0,0.0,"ramp_limit",253.588,0,"demo_v2",605338760,"synthetic_generator"
"27.7",132.4,11419.0,540.85,113.8649,"ramping",119.1871,0.599,42.9,72.0861,-3.463,1479.8,-21.6296,70.572,54.8,26.39,211.716,8.35,4110.5,4.13,229.9575,211.716,18.2415,-17.0168,2.7733,0,-0.0,"ramp_limit",242.957,0,"demo_v2",605338760,"synthetic_generator"
"27.8",132.38,11445.6,540.8,102.4145,"ramping",118.579,0.599,43.4,72.0863,-12.189,1479.3,-34.2469,66.127,55.3,26.4,198.381,8.349,3988.8,4.08,216.7121,198.381,18.3311,-20.9744,1.7301,0,0.0,"ramp_limit",247.992,0,"demo_v2",605338760,"synthetic_generator"
"27.9",132.36,11381.3,540.86,94.1094,"ramping",118.9806,0.599,42.7,72.0865,-19.216,1479.9,-36.9771,65.295,55.5,26.4,195.885,8.349,3956.5,4.04,214.3635,195.885,18.4785,-16.6892,0.7619,0,0.0,"ramp_limit",255.902,0,"demo_v2",605338760,"synthetic_generator"
"28.0",132.34,11393.0,540.95,85.8333,"ramping",119.665,0.599,42.8,72.0869,-24.629,1479.5,-38.3133,65.134,55.2,26.42,195.402,8.349,3943.1,4.1,213.6917,195.402,18.2897,-12.6159,-0.0403,0,-0.0,"ramp_limit",252.816,0,"demo_v2",605338760,"synthetic_generator"
"28.1",132.32,11391.5,540.85,91.7929,"ramping",119.4974,0.599,43.0,72.0873,-28.543,1481.6,-38.4357,65.108,55.3,26.4,195.324,8.349,3949.5,4.18,213.3817,195.324,18.0577,-8.8257,-0.3571,0,0.0,"ramp_limit",256.437,0,"demo_v2",605338760,"synthetic_generator"
"28.2",132.3,11386.2,540.85,91.8008,"ramping",120.1,0.599,43.0,72.0877,-31.429,1480.4,-38.7233,65.12,54.8,26.38,195.36,8.349,3966.2,4.12,213.6767,195.36,18.3167,-6.226,-0.8037,0,0.0,"ramp_limit",262.336,0,"demo_v2",605338760,"synthetic_generator"
"28.3",132.32,11367.7,540.86,170.7272,"ramping",120.8793,0.599,42.9,72.0879,-12.871,1478.2,34.0377,89.465,55.1,26.42,268.395,8.351,4675.8,4.19,287.237,268.395,18.842,48.3449,1.6713,0,-0.0,"ramp_limit",260.271,1,"demo_v2",605338760,"synthetic_generator"
"28.4",132.34,11433.5,540.78,186.1082,"ramping",120.6448,0.599,42.5,72.0878,4.487,1479.0,48.3629,94.051,55.0,26.38,282.153,8.353,4832.4,4.15,301.3477,282.153,19.1947,45.3827,3.9832,0,0.0,"ramp_limit",250.399,0,"demo_v2",605338760,"synthetic_generator"
"28.5",132.32,11400.0,540.87,103.4409,"ramping",119.4448,0.599,43.3,72.0879,-2.744,1479.2,-21.0222,70.598,55.0,26.39,211.794,8.354,4116.7,4.03,230.7426,211.794,18.9486,-17.1244,2.7932,0,0.0,"ramp_limit",260.887,0,"demo_v2",605338760,"synthetic_generator"
"28.6",132.3,11391.0,540.78,94.6068,"ramping",119.9171,0.599,43.6,72.088,-11.901,1480.3,-35.0462,66.178,55.4,26.38,198.534,8.354,3984.9,4.09,217.1709,198.534,18.6369,-22.0593,1.4947,0,0.0,"ramp_limit",260.719,0,"demo_v2",605338760,"synthetic_generator"
"28.7",132.28,11410.6,540.83,102.3874,"ramping",118.9724,0.599,42.7,72.0883,-18.911,1481.7,-36.6323,65.327,55.4,26.4,195.981,8.353,3950.1,4.09,214.6201,195.981,18.6391,-16.6482,0.7427,0,0.0,"ramp_limit",249.263,0,"demo_v2",605338760,"synthetic_generator"
"28.8",132.26,11434.9,540.82,97.0112,"ramping",120.0325,0.599,43.1,72.0886,-24.333,1477.3,-38.0385,65.157,54.9,26.38,195.471,8.353,3948.5,4.06,214.254,195.471,18.783,-12.6342,-0.0979,0,0.0,"ramp_limit",250.403,0,"demo_v2",605338760,"synthetic_generator"
"28.9",132.24,11369.0,540.85,100.2355,"ramping",119.7196,0.599,42.7,72.089,-28.276,1479.1,-38.2406,65.124,54.9,26.4,195.372,8.353,3936.9,4.19,213.719,195.372,18.347,-8.896,-0.4555,0,-0.0,"ramp_limit",254.113,0,"demo_v2",605338760,"synthetic_generator"
"29.0",132.22,11394.9,540.93,91.8498,"ramping",119.2479,0.599,43.3,72.0895,-30.854,1478.5,-37.3722,65.128,55.3,26.4,195.384,8.353,3948.7,4.1,214.0957,195.384,18.7117,-5.4477,-0.5047,0,-0.0,"ramp_limit",260.33,0,"demo_v2",605338760,"synthetic_generator"
"29.1",132.24,11400.9,540.82,170.9668,"ramping",119.0934,0.599,43.3,72.0896,-11.717,1480.1,36.6569,89.462,55.4,26.41,268.386,8.355,4675.8,4.07,287.9903,268.386,19.6043,49.8139,1.8568,0,-0.0,"ramp_limit",256.732,1,"demo_v2",605338760,"synthetic_generator"
"29.2",132.26,11380.7,540.84,182.9498,"ramping",119.7809,0.599,43.0,72.0895,5.708,1481.8,49.7544,94.045,55.1,26.44,282.135,8.357,4817.3,4.11,301.7953,282.135,19.6603,45.5554,4.0027,0,0.0,"ramp_limit",250.488,0,"demo_v2",605338760,"synthetic_generator"
"29.3",132.24,11334.3,540.83,117.3002,"ramping",119.9524,0.599,42.7,72.0896,-1.967,1479.0,-21.3664,70.571,55.3,26.41,211.713,8.358,4119.8,4.08,230.826,211.713,19.113,-18.2453,2.7627,0,-0.0,"ramp_limit",252.915,0,"demo_v2",605338760,"synthetic_generator"
"29.4",132.22,11379.2,540.86,95.8706,"ramping",119.6692,0.599,42.8,72.0897,-11.302,1479.7,-34.8994,66.132,55.1,26.43,198.396,8.357,3992.7,4.2,216.9898,198.396,18.5938,-22.5124,1.7565,0,0.0,"ramp_limit",253.486,0,"demo_v2",605338760,"synthetic_generator"
"29.5",132.2,11424.8,540.81,94.0525,"ramping",119.9248,0.599,42.6,72.09,-18.682,1481.2,-37.338,65.326,55.2,26.44,195.978,8.357,3960.0,4.14,214.7868,195.978,18.8088,-17.582,0.7795,0,-0.0,"ramp_limit",270.791,0,"demo_v2",605338760,"synthetic_generator"
"29.6",132.18,11479.5,540.8,99.8052,"ramping",119.3182,0.599,42.6,72.0903,-23.945,1479.2,-37.2492,65.148,55.4,26.42,195.444,8.357,3956.1,4.15,214.249,195.444,18.805,-12.2329,0.2029,0,-0.0,"ramp_limit",247.828,0,"demo_v2",605338760,"synthetic_generator"
"29.7",132.16,11382.5,540.87,93.5303,"ramping",119.7708,0.599,42.8,72.0907,-27.791,1479.1,-37.513,65.143,55.5,26.41,195.429,8.357,3959.2,4.11,214.4178,195.429,18.9888,-8.6499,-0.3975,0,-0.0,"ramp_limit",268.545,0,"demo_v2",605338760,"synthetic_generator"
"29.8",132.14,11332.6,540.96,95.6488,"ramping",119.6904,0.599,43.0,72.0911,-30.544,1479.3,-37.5011,65.144,55.1,26.38,195.432,8.356,3940.8,4.14,214.3293,195.432,18.8973,-5.8854,-0.6429,0,0.0,"ramp_limit",260.753,0,"demo_v2",605338760,"synthetic_generator"
"29.9",132.12,11409.2,540.84,86.068,"ramping",120.2357,0.599,42.7,72.0916,-32.559,1480.3,-37.6515,65.113,55.2,26.38,195.339,8.356,3963.7,4.03,214.7042,195.339,19.3652,-4.019,-0.7798,0,-0.0,"ramp_limit",243.683,0,"demo_v2",605338760,"synthetic_generator"
"30.0",132.14,11353.1,540.8,168.0063,"ramping",118.8431,0.599,42.7,72.0918,-12.771,1480.2,37.2479,89.445,55.1,26.41,268.335,8.358,4664.4,4.09,288.231,268.335,19.896,51.46,1.6111,0,0.0,"ramp_limit",256.997,1,"demo_v2",605338760,"synthetic_generator"
"30.1",132.16,11421.9,540.87,179.6032,"ramping",120.9466,0.599,42.7,72.0917,4.797,1479.7,49.2018,94.015,55.1,26.43,282.045,8.361,4821.1,4.05,302.3084,282.045,20.2634,45.9163,3.9872,0,0.0,"ramp_limit",245.83,0,"demo_v2",605338760,"synthetic_generator"
"30.2",132.14,11361.8,541.0,105.6727,"ramping",119.2932,0.599,42.6,72.0917,-2.304,1479.9,-20.2533,70.569,55.2,26.4,211.707,8.361,4103.6,4.08,231.1799,211.707,19.4729,-16.7934,2.8983,0,-0.0,"ramp_limit",267.088,0,"demo_v2",605338760,"synthetic_generator"
"30.3",132.12,11389.3,540.94,88.8936,"ramping",119.9431,0.599,43.1,72.0919,-11.367,1480.4,-34.2757,66.14,55.0,26.45,198.42,8.361,3998.8,4.09,217.7874,198.42,19.3674,-21.8198,1.626,0,-0.0,"ramp_limit",259.41,0,"demo_v2",605338760,"synthetic_generator"
"30.4",132.1,11356.6,540.95,90.6873,"ramping",119.7841,0.599,43.0,72.0921,-18.493,1480.6,-36.5064,65.3,55.1,26.39,195.9,8.361,3959.1,4.06,215.3777,195.9,19.4777,-16.9366,0.6798,0,0.0,"ramp_limit",257.117,0,"demo_v2",605338760,"synthetic_generator"
"30.5",132.08,11360.8,540.85,90.0822,"ramping",120.7282,0.599,43.3,72.0925,-23.974,1480.7,-37.8278,65.153,55.2,26.41,195.459,8.36,3966.6,4.06,214.9804,195.459,19.5214,-12.7789,-0.0261,0,0.0,"ramp_limit",263.244,0,"demo_v2",605338760,"synthetic_generator"
"30.6",132.06,11375.1,540.91,95.1389,"ramping",119.3854,0.599,42.8,72.0929,-27.557,1478.6,-36.6132,65.125,54.9,26.4,195.375,8.36,3942.7,4.08,214.8322,195.375,19.4572,-7.982,-0.2347,0,-0.0,"ramp_limit",259.823,0,"demo_v2",605338760,"synthetic_generator"
"30.7",132.08,11401.3,540.86,166.1849,"ramping",119.5942,0.599,43.5,72.093,-9.091,1479.9,37.5868,89.438,55.0,26.41,268.314,8.362,4699.7,3.91,289.261,268.314,20.947,48.1241,2.041,0,0.0,"ramp_limit",252.055,1,"demo_v2",605338760,"synthetic_generator"
"30.8",132.1,11443.6,540.84,180.8266,"ramping",119.3897,0.599,42.9,72.0929,7.937,1479.8,50.9789,94.043,55.0,26.45,282.129,8.365,4823.9,4.11,302.4686,282.129,20.3396,44.5543,4.171,0,-0.0,"ramp_limit",263.323,0,"demo_v2",605338760,"synthetic_generator"
"30.9",132.08,11369.0,540.88,119.2225,"ramping",119.3067,0.599,43.1,72.0929,0.131,1479.3,-19.6002,70.609,55.1,26.42,211.827,8.365,4134.2,4.04,231.7865,211.827,19.9595,-18.5723,3.1623,0,0.0,"ramp_limit",273.976,0,"demo_v2",605338760,"synthetic_generator"
"31.0",132.06,11373.7,540.89,101.7738,"ramping",120.3214,0.599,44.0,72.093,-9.708,1479.8,-34.5773,66.182,55.0,26.44,198.546,8.365,4000.1,4.2,217.8041,198.546,19.2581,-23.7803,1.6609,0,0.0,"ramp_limit",261.586,0,"demo_v2",605338760,"synthetic_generator"
"31.1",132.04,11397.2,540.93,82.2413,"ramping",119.7198,0.599,42.9,72.0932,-17.249,1480.9,-36.3132,65.343,55.0,26.45,196.029,8.365,3940.5,4.15,215.4466,196.029,19.4176,-17.9869,0.4791,0,-0.0,"ramp_limit",258.76,0,"demo_v2",605338760,"synthetic_generator"
"31.2",132.02,11351.8,540.93,94.4765,"ramping",119.5273,0.599,43.3,72.0936,-22.682,1479.1,-36.4136,65.187,55.4,26.42,195.561,8.364,3947.5,4.12,215.1337,195.561,19.5727,-12.6559,0.0722,0,-0.0,"ramp_limit",260.985,0,"demo_v2",605338760,"synthetic_generator"
"31.3",132.0,11463.5,540.83,90.9278,"ramping",119.6717,0.599,43.6,72.0939,-26.585,1479.6,-36.4505,65.166,55.3,26.43,195.498,8.364,3947.8,4.09,215.2212,195.498,19.7232,-8.7894,-0.3182,0,-0.0,"ramp_limit",264.006,0,"demo_v2",605338760,"synthetic_generator"
"31.4",132.02,11363.8,540.93,169.9547,"ramping",119.5432,0.599,43.0,72.0941,-8.374,1480.2,37.6578,89.486,55.3,26.41,268.458,8.366,4696.5,4.03,289.221,268.458,20.763,47.4779,2.0291,0,-0.0,"ramp_limit",256.34,1,"demo_v2",605338760,"synthetic_generator"
"31.5",132.04,11415.0,540.93,182.939,"ramping",119.1123,0.599,42.9,72.0939,8.769,1480.3,52.1032,94.074,55.1,26.44,282.222,8.369,4826.6,4.01,303.2555,282.222,21.0335,44.8504,3.9025,0,0.0,"ramp_limit",257.322,0,"demo_v2",605338760,"synthetic_generator"
"31.6",132.02,11362.3,540.86,112.2899,"ramping",120.0548,0.599,42.9,72.0939,0.623,1480.1,-19.9689,70.593,55.2,26.45,211.779,8.369,4119.8,4.02,232.1059,211.779,20.3269,-19.4314,2.9407,0,-0.0,"ramp_limit",254.155,0,"demo_v2",605338760,"synthetic_generator"
"31.7",132.0,11392.8,540.92,102.9715,"ramping",120.1663,0.599,43.4,72.094,-9.019,1477.5,-33.3902,66.196,55.1,26.43,198.588,8.369,3984.4,4.03,218.7761,198.588,20.1881,-23.2774,1.7224,0,0.0,"ramp_limit",276.527,0,"demo_v2",605338760,"synthetic_generator"
"31.8",131.98,11402.7,540.95,97.1532,"ramping",119.0319,0.599,42.7,72.0943,-16.395,1479.2,-35.0397,65.349,55.3,26.4,196.047,8.368,3962.8,4.1,215.9722,196.047,19.9252,-17.5648,0.5495,0,0.0,"ramp_limit",256.246,0,"demo_v2",605338760,"synthetic_generator"
"31.9",131.96,11465.8,541.01,95.8186,"ramping",120.0488,0.599,42.7,72.0946,-22.129,1479.3,-36.6245,65.181,55.6,26.42,195.543,8.368,3959.8,4.13,215.3843,195.543,19.8413,-13.4186,0.0605,0,-0.0,"ramp_limit",256.529,0,"demo_v2",605338760,"synthetic_generator"
"32.0",131.94,11368.2,540.9,101.5056,"ramping",119.3491,0.599,42.4,72.0949,-26.008,1479.9,-35.8112,65.163,55.3,26.49,195.489,8.368,3956.1,4.1,215.4779,195.489,19.9889,-8.7258,-0.3213,0,0.0,"ramp_limit",266.347,0,"demo_v2",605338760,"synthetic_generator"
"32.1",131.92,11393.9,541.02,97.6972,"ramping",120.5249,0.599,43.2,72.0953,-29.066,1479.2,-36.7948,65.183,55.1,26.43,195.549,8.367,3954.3,4.08,215.6501,195.549,20.1011,-6.6506,-0.5496,0,-0.0,"ramp_limit",273.296,0,"demo_v2",605338760,"synthetic_generator"
"32.2",131.94,11442.1,540.86,163.9126,"ramping",120.3811,0.599,43.3,72.0955,-10.355,1479.8,36.9398,89.506,55.0,26.43,268.518,8.369,4698.3,4.12,289.2609,268.518,20.7429,48.7411,1.8566,0,0.0,"ramp_limit",257.261,1,"demo_v2",605338760,"synthetic_generator"
"32.3",131.96,11479.2,540.99,179.2909,"ramping",120.0108,0.599,42.2,72.0954,7.103,1479.2,51.2322,94.093,55.5,26.46,282.279,8.372,4821.1,4.12,303.203,282.279,20.924,45.6452,3.9558,0,-0.0,"ramp_limit",257.775,0,"demo_v2",605338760,"synthetic_generator"
"32.4",131.94,11415.1,540.82,115.0133,"ramping",119.2458,0.599,43.0,72.0954,-0.233,1479.5,-18.7774,70.625,55.1,26.43,211.875,8.372,4112.3,4.05,232.4084,211.875,20.5334,-17.3823,2.9797,0,-0.0,"ramp_limit",261.112,0,"demo_v2",605338760,"synthetic_generator"
"32.5",131.92,11419.2,540.98,94.115,"ramping",120.4358,0.599,43.0,72.0955,-9.657,1478.4,-33.4782,66.184,54.7,26.46,198.552,8.372,3989.3,4.08,218.8776,198.552,20.3256,-22.7268,1.6425,0,0.0,"ramp_limit",258.023,0,"demo_v2",605338760,"synthetic_generator"
"32.6",131.9,11407.7,540.82,94.2977,"ramping",119.7499,0.599,42.9,72.0958,-16.891,1479.0,-35.1745,65.338,55.1,26.42,196.014,8.372,3968.6,4.05,216.4754,196.014,20.4614,-17.2011,0.6527,0,-0.0,"ramp_limit",257.893,0,"demo_v2",605338760,"synthetic_generator"
"32.7",131.88,11329.4,540.93,98.4849,"ramping",119.8919,0.599,43.2,72.0961,-22.332,1479.3,-36.0859,65.192,55.2,26.44,195.576,8.371,3941.2,4.14,215.686,195.576,20.11,-12.6755,0.0824,0,-0.0,"ramp_limit",268.05,0,"demo_v2",605338760,"synthetic_generator"
"32.8",131.9,11384.6,540.96,168.2421,"ramping",119.5154,0.599,43.3,72.0961,-5.058,1479.3,38.6045,89.498,55.7,26.45,268.494,8.373,4693.2,3.99,290.0199,268.494,21.5259,45.1126,2.0461,0,0.0,"ramp_limit",263.293,1,"demo_v2",605338760,"synthetic_generator"
"32.9",131.92,11337.1,540.92,187.7324,"ramping",120.319,0.599,43.5,72.096,10.856,1477.5,51.0842,94.059,55.4,26.45,282.177,8.376,4826.2,4.13,303.3232,282.177,21.1462,41.7448,4.2401,0,0.0,"ramp_limit",249.975,0,"demo_v2",605338760,"synthetic_generator"
"33.0",131.9,11386.4,540.84,122.6017,"ramping",121.3624,0.599,42.8,72.096,1.79,1480.6,-21.127,70.614,55.0,26.44,211.842,8.376,4130.3,4.18,232.1354,211.842,20.2934,-21.7563,2.7678,0,-0.0,"ramp_limit",272.671,0,"demo_v2",605338760,"synthetic_generator"
"33.1",131.88,11415.9,540.98,97.215,"ramping",120.1549,0.599,43.0,72.0961,-8.01,1479.0,-32.7832,66.196,55.1,26.48,198.588,8.376,3987.0,4.06,219.2517,198.588,20.6637,-23.677,1.506,0,-0.0,"ramp_limit",269.751,0,"demo_v2",605338760,"synthetic_generator"
"33.2",131.86,11420.9,541.03,100.2274,"ramping",120.1842,0.599,43.1,72.0963,-15.768,1479.1,-35.3778,65.361,55.3,26.48,196.083,8.376,3953.5,4.08,216.6664,196.083,20.5834,-18.5265,0.6746,0,0.0,"ramp_limit",264.209,0,"demo_v2",605338760,"synthetic_generator"
"33.3",131.84,11389.9,540.89,87.1048,"ramping",119.4828,0.599,43.4,72.0966,-21.305,1480.0,-35.3007,65.199,54.9,26.46,195.597,8.375,3962.2,4.13,216.0221,195.597,20.4251,-12.9156,0.0117,0,0.0,"ramp_limit",261.66,0,"demo_v2",605338760,"synthetic_generator"
"33.4",131.82,11363.3,540.99,90.9544,"ramping",119.799,0.599,43.2,72.0969,-25.321,1478.7,-35.4719,65.162,55.4,26.43,195.486,8.375,3961.8,4.08,216.1471,195.486,20.6611,-9.0701,-0.4441,0,-0.0,"ramp_limit",260.432,0,"demo_v2",605338760,"synthetic_generator"
"33.5",131.84,11337.7,540.93,169.9157,"ramping",120.2654,0.599,43.0,72.097,-7.392,1479.1,37.9264,89.494,55.0,26.49,268.482,8.377,4671.8,4.05,290.0318,268.482,21.5498,46.7685,1.8523,0,-0.0,"ramp_limit",265.428,1,"demo_v2",605338760,"synthetic_generator"
"33.6",131.86,11352.9,540.97,186.8161,"ramping",119.7874,0.599,42.5,72.0969,9.509,1479.0,52.232,94.094,55.4,26.48,282.282,8.379,4826.4,4.09,303.8794,282.282,21.5974,44.2424,4.0029,0,-0.0,"ramp_limit",266.6,0,"demo_v2",605338760,"synthetic_generator"
"33.7",131.84,11396.8,541.01,115.2691,"ramping",119.7627,0.599,43.0,72.0969,1.469,1480.2,-18.8532,70.619,55.5,26.44,211.857,8.38,4123.6,4.1,232.7495,211.857,20.8925,-19.1585,2.7645,0,-0.0,"ramp_limit",260.292,0,"demo_v2",605338760,"synthetic_generator"
"33.8",131.82,11372.3,540.91,102.5662,"ramping",119.373,0.599,42.6,72.097,-7.888,1480.3,-31.5399,66.208,55.0,26.44,198.624,8.379,3975.5,4.04,219.6531,198.624,21.0291,-22.5536,1.4889,0,-0.0,"ramp_limit",273.827,0,"demo_v2",605338760,"synthetic_generator"
"33.9",131.8,11366.3,540.92,94.933,"ramping",120.4038,0.599,42.7,72.0972,-15.577,1479.3,-35.0119,65.379,55.1,26.49,196.137,8.379,3966.3,4.04,217.1919,196.137,21.0549,-18.3489,0.6007,0,-0.0,"ramp_limit",268.183,0,"demo_v2",605338760,"synthetic_generator"
"34.0",131.78,11344.4,541.04,85.5649,"ramping",119.2739,0.599,42.4,72.0975,-21.039,1480.6,-34.8477,65.222,55.0,26.47,195.666,8.379,3950.6,4.17,216.2062,195.666,20.5402,-12.7277,-0.2414,0,-0.0,"ramp_limit",264.801,0,"demo_v2",605338760,"synthetic_generator"
"34.1",131.76,11430.8,540.96,95.2913,"ramping",119.2953,0.599,43.1,72.0979,-24.845,1480.6,-34.4639,65.196,55.2,26.43,195.588,8.378,3929.8,4.06,216.5914,195.588,21.0034,-8.5359,-0.4007,0,0.0,"ramp_limit",266.94,0,"demo_v2",605338760,"synthetic_generator"
"34.2",131.74,11403.7,540.92,95.7545,"ramping",119.3834,0.598,43.0,72.0982,-27.679,1478.8,-34.8421,65.18,55.1,26.44,195.54,8.378,3963.7,4.14,216.2813,195.54,20.7413,-6.0817,-0.7945,0,-0.0,"ramp_limit",260.351,0,"demo_v2",605338760,"synthetic_generator"
"34.3",131.76,11421.6,541.01,171.358,"ramping",119.8851,0.598,43.0,72.0984,-8.91,1481.8,38.5338,89.516,55.1,26.44,268.548,8.38,4677.1,4.11,290.1789,268.548,21.6309,48.8947,1.6238,0,0.0,"ramp_limit",266.493,1,"demo_v2",605338760,"synthetic_generator"
"34.4",131.78,11342.5,540.93,184.0673,"ramping",120.1321,0.598,43.3,72.0982,8.471,1480.2,52.404,94.106,55.1,26.48,282.318,8.382,4819.6,4.07,304.3161,282.318,21.9981,45.4545,3.8785,0,0.0,"ramp_limit",263.161,0,"demo_v2",605338760,"synthetic_generator"
"34.5",131.76,11415.1,540.86,112.6658,"ramping",118.7054,0.598,42.4,72.0982,1.274,1481.1,-16.9172,70.638,54.9,26.48,211.914,8.383,4115.7,4.0,233.5482,211.914,21.6342,-17.0234,2.9067,0,-0.0,"ramp_limit",264.678,0,"demo_v2",605338760,"synthetic_generator"
